list-il-m,12,32,1,1152,492804,427
list-dl-m,12,32,1,1152,451360,391
list-i-s,12,32,1,1152,60244046,52295
list-d-s,12,32,1,1152,73972184,64211
list-il-s,12,32,1,1152,60120100,52187
list-dl-s,12,32,1,1152,60133499,52199
list-none-none,1,1000,1,3000,2404456,801
list-none-m,1,1000,1,3000,2413192,804
list-none-m,2,1000,1,6000,5869498,978
list-none-m,4,1000,1,12000,12619706,1051
list-none-m,8,1000,1,24000,27627160,1151
list-none-m,12,1000,1,36000,45700308,1269
list-none-m,16,1000,1,48000,65513085,1364
list-none-m,24,1000,1,72000,89851266,1247
list-none-s,1,1000,1,3000,2272404,757
list-none-s,2,1000,1,6000,6878729,1146
list-none-s,4,1000,1,12000,15024211,1252
list-none-s,8,1000,1,24000,97668016,4069
list-none-s,12,1000,1,36000,155892298,4330
list-none-s,16,1000,1,48000,334050085,6959
list-none-s,24,1000,1,72000,691207276,9600
list-none-none,1,10,1,30,76847,2561
list-none-none,1,100,1,300,97324,324
list-none-none,1,1000,1,3000,2843095,947
list-none-none,1,10000,1,30000,474229863,15807
list-none-none,1,20000,1,60000,2490456436,41507
list-none-none,2,1,1,6,105861,17643
list-none-none,2,10,1,60,58827,980
list-none-none,2,1000,1,6000,8837196,1472
list-none-none,4,1,1,12,122232,10186
list-none-none,4,10,1,120,121002,1008
list-none-none,4,100,1,1200,461920,384
list-none-none,4,1000,1,12000,20005766,1667
list-none-none,8,1,1,24,367018,15292
list-none-none,8,1000,1,24000,135403459,5641
list-none-none,12,1,1,36,451423,12539
list-none-none,12,10,1,360,412300,1145
list-none-none,12,1000,1,36000,356962993,9915
list-i-none,2,1,1,6,356221,59370
list-i-none,2,2,1,12,53379,4448
list-i-none,2,4,1,24,58609,2442
list-i-none,2,8,1,48,270033,5625
list-i-none,2,16,1,96,62217,648
list-i-none,2,32,1,192,95724,498
list-i-none,4,1,1,12,140029,11669
list-i-none,4,2,1,24,182632,7609
list-i-none,4,4,1,48,237069,4938
list-i-none,4,8,1,96,122398,1274
list-i-none,4,16,1,192,104652,545
list-i-none,8,1,1,24,351924,14663
list-i-none,8,2,1,48,374853,7809
list-i-none,8,4,1,96,362810,3779
list-i-none,8,8,1,192,227950,1187
list-i-none,8,16,1,384,431842,1124
list-i-none,12,1,1,36,489027,13584
list-i-none,12,2,1,72,692406,9616
list-i-none,12,4,1,144,545050,3785
list-i-none,12,16,1,576,545373,946
list-d-none,2,1,1,6,53690,8948
list-d-none,2,2,1,12,55248,4604
list-d-none,2,4,1,24,66606,2775
list-d-none,2,8,1,48,56473,1176
list-d-none,2,16,1,96,57661,600
list-d-none,4,1,1,12,328279,27356
list-d-none,4,2,1,24,159699,6654
list-d-none,4,4,1,48,86090,1793
list-d-none,4,8,1,96,182850,1904
list-d-none,4,16,1,192,117829,613
list-d-none,8,1,1,24,459879,19161
list-d-none,8,2,1,48,261231,5442
list-d-none,8,4,1,96,325694,3392
list-d-none,8,8,1,192,410521,2138
list-d-none,12,1,1,36,624697,17352
list-d-none,12,2,1,72,505166,7016
list-d-none,12,4,1,144,441128,3063
list-d-none,12,16,1,576,449757,780
list-il-none,2,1,1,6,96630,16105
list-il-none,2,2,1,12,64405,5367
list-il-none,2,4,1,24,66270,2761
list-il-none,2,8,1,48,131200,2733
list-il-none,2,16,1,96,79631,829
list-il-none,4,1,1,12,289449,24120
list-il-none,4,2,1,24,94212,3925
list-il-none,4,4,1,48,126839,2642
list-il-none,4,8,1,96,330010,3437
list-il-none,4,16,1,192,243222,1266
list-il-none,8,1,1,24,202757,8448
list-il-none,8,4,1,96,200473,2088
list-il-none,12,4,1,144,532489,3697
list-il-none,12,8,1,288,559716,1943
list-il-none,12,16,1,576,556548,966
list-dl-none,2,1,1,6,74679,12446
list-dl-none,2,2,1,12,76461,6371
list-dl-none,2,4,1,24,71368,2973
list-dl-none,2,8,1,48,74539,1552
list-dl-none,2,32,1,192,90853,473
list-dl-none,4,1,1,12,140761,11730
list-dl-none,4,2,1,24,126892,5287
list-dl-none,4,4,1,48,126664,2638
list-dl-none,4,8,1,96,140663,1465
list-dl-none,4,16,1,192,147173,766
list-dl-none,8,1,1,24,416455,17352
list-dl-none,8,2,1,48,291037,6063
list-dl-none,8,4,1,96,3501213,36470
list-dl-none,8,8,1,192,739509,3851
list-dl-none,8,16,1,384,372531,970
list-dl-none,12,1,1,36,642003,17833
list-dl-none,12,2,1,72,936401,13005
list-dl-none,12,4,1,144,538269,3737
list-dl-none,12,8,1,288,470045,1632
list-dl-none,12,16,1,576,435996,756
list-i-m,12,32,1,1152,842262,731
list-d-m,12,32,1,1152,668597,580
list-il-m,12,32,1,1152,835745,725
list-dl-m,12,32,1,1152,529717,459
